nu,[0]CH4-HITRAN:X=0.0001-T=300K-P=0.13157894736842105atm-L=100cm
2508.42,5.559920478702121e-8
2508.43,7.183020347819298e-8
2508.44,5.460893608759075e-8
2508.45,4.989143556179508e-8
2508.46,6.180707548034305e-8
2508.47,1.138036679701309e-7
2508.48,3.054671410520208e-7
2508.49,2.0835425668197348e-7
2508.5,8.140015315580646e-8
2508.51,5.504608953612941e-8
2508.52,5.0772132010814674e-8
2508.53,5.8347220092352456e-8
2508.54,9.247555493736115e-8
2508.55,2.5294692153620574e-7
2508.56,4.2127918412420306e-7
2508.57,1.6063597843124582e-7
2508.58,8.140830963196544e-8
2508.59,5.175953344431386e-8
2508.6,4.5374081744325295e-8
2508.61,4.2625980765423276e-8
2508.62,3.7950333596349294e-8
2508.63,3.282513004216666e-8
2508.64,3.1838464927296717e-8
2508.65,3.128078922628642e-8
2508.66,3.136307995864987e-8
2508.67,3.321079144661123e-8
2508.68,3.304046979529312e-8
2508.69,3.351322431323697e-8
2508.7,3.53177666687122e-8
2508.71,3.826597234574699e-8
2508.72,4.292639680366337e-8
2508.73,5.0727745403059845e-8
2508.74,6.528929099552444e-8
2508.75,9.79122130234782e-8
2508.76,2.0012336403210924e-7
2508.77,7.148257339639762e-7
2508.78,0.000001149229799438983
2508.79,3.301204032135512e-7
2508.8,1.4033615266472717e-7
2508.81,1.0083237131795468e-7
2508.82,1.0113604088258362e-7
2508.83,1.4098616502239317e-7
2508.84,3.1660565163315054e-7
2508.85,9.80540511122741e-7
2508.86,6.426743092283262e-7
2508.87,2.037216806261827e-7
2508.88,1.0535983774241209e-7
2508.89,7.448581817854767e-8
2508.9,6.16245754539798e-8
2508.91,5.598800058206746e-8
2508.92,5.409108418695085e-8
2508.93,5.4044585712697124e-8
2508.94,5.5458464914998826e-8
2508.95,6.30144308825216e-8
2508.96,9.089350074898592e-8
2508.97,9.181314863535424e-8
2508.98,7.045845366678195e-8
2508.99,6.879035611268483e-8
2509,7.269788702151623e-8
2509.01,7.937783268202174e-8
2509.02,8.883763009037349e-8
2509.03,1.0227004555483948e-7
2509.04,1.2268266822255595e-7
2509.05,1.6091002226296715e-7
2509.06,3.0362053661983383e-7
2509.07,6.56563588873576e-7
2509.08,4.061889789015993e-7
2509.09,6.201918107134512e-7
2509.1,5.698914522136443e-7
2509.11,6.509671706608339e-7
2509.12,0.0000010312184475422735
2509.13,0.000002024885249415111
2509.14,0.000005547637883497796
2509.15,0.00001455919499005977
2509.16,0.000008970974277024536
2509.17,0.000002912093143822897
2509.18,0.0000012903574702728448
2509.19,7.241153913629472e-7
2509.2,4.6691099040552415e-7
2509.21,3.296075347409927e-7
2509.22,2.4827039497507e-7
2509.23,1.9673965060623945e-7
2509.24,1.6269064075950745e-7
2509.25,1.395602816330811e-7
2509.26,1.253801932052325e-7
2509.27,1.2053719927005112e-7
2509.28,1.3345525820112986e-7
2509.29,2.190995586285946e-7
2509.3,5.577645070337302e-7
2509.31,3.424439671970124e-7
2509.32,1.4200293416858706e-7
2509.33,1.0922577994611627e-7
2509.34,1.1913205410131116e-7
2509.35,1.0009884278406527e-7
2509.36,8.565326137694707e-8
2509.37,7.047241083651952e-8
2509.38,6.512558615737804e-8
2509.39,6.583756345892965e-8
2509.4,7.177606211624198e-8
2509.41,8.770490651981052e-8
2509.42,1.3313262534876735e-7
2509.43,2.9037939205882e-7
2509.44,4.500576611624082e-7
2509.45,3.4353739802933736e-7
2509.46,5.197316524393016e-7
2509.47,3.0288311904680493e-7
2509.48,1.3269638835532134e-7
2509.49,8.718463675811798e-8
2509.5,6.898508546986026e-8
2509.51,6.186343884225326e-8
2509.52,6.026011427116419e-8
2509.53,6.464894861920963e-8
2509.54,8.825861020702139e-8
2509.55,1.7136280086584178e-7
2509.56,1.2774716634475644e-7
2509.57,8.300504806036623e-8
2509.58,9.222571687514265e-8
2509.59,1.104578963793321e-7
2509.6,1.0417193084501186e-7
2509.61,1.3358455923273408e-7
2509.62,2.523294780615203e-7
2509.63,7.004682858987421e-7
2509.64,5.283982520893925e-7
2509.65,4.134852364923731e-7
2509.66,8.367763300482367e-7
2509.67,0.0000021029713188739368
2509.68,0.0000015456313432457018
2509.69,5.666669895717797e-7
2509.7,3.3126614054219797e-7
2509.71,3.312887123829668e-7
2509.72,2.2200810822732298e-7
2509.73,1.8208029776244217e-7
2509.74,1.5655237743685015e-7
2509.75,9.341539622957626e-8
2509.76,7.17426728225142e-8
2509.77,6.220462760734277e-8
2509.78,5.6777300141206615e-8
2509.79,5.346341401510952e-8
2509.8,5.111833298524313e-8
2509.81,4.950242072210555e-8
2509.82,4.8873154163379255e-8
2509.83,5.006153017536337e-8
2509.84,5.159551941125403e-8
2509.85,4.909333449258648e-8
2509.86,4.925225626503805e-8
2509.87,5.315933512570638e-8
2509.88,7.286832392074722e-8
2509.89,9.901033294890038e-8
2509.9,6.368587371531416e-8
2509.91,5.243206850701828e-8
2509.92,5.0197715800528253e-8
2509.93,4.9894491672867446e-8
2509.94,5.0359874761613554e-8
2509.95,5.133125112372322e-8
2509.96,5.288143074478576e-8
2509.97,5.56888796151338e-8
2509.98,6.30286981374656e-8
2509.99,7.179103447400455e-8
2510,6.462681654382777e-8
2510.01,6.335139613730596e-8
2510.02,6.58985088228139e-8
2510.03,7.053069799351088e-8
2510.04,7.834815847707599e-8
2510.05,9.508048756255842e-8
2510.06,1.5327930411701762e-7
2510.07,4.180229388165645e-7
2510.08,2.7802778181104443e-7
2510.09,1.3602484620112308e-7
2510.1,1.2095958533610675e-7
2510.11,1.2810814530436297e-7
2510.12,1.491768487873352e-7
2510.13,1.8074591569311182e-7
2510.14,2.19365075295504e-7
2510.15,2.805613003586066e-7
2510.16,4.037097585122979e-7
2510.17,7.05680461146512e-7
2510.18,0.000001668012099131675
2510.19,0.000004225938585697646
2510.2,0.000003972638977565913
2510.21,0.0000020300394135243996
2510.22,0.0000017748353309823954
2510.23,0.0000017699979754411589
2510.24,0.0000012151290419133368
2510.25,0.0000015417235345762728
2510.26,0.000003566119788595634
2510.27,0.000003757532834822964
2510.28,0.0000016802814226903149
2510.29,0.000001655288339037917
2510.3,0.0000019422529831256665
2510.31,8.597936375379643e-7
2510.32,4.2637517213953967e-7
2510.33,2.786117295305444e-7
2510.34,2.115397273496432e-7
2510.35,1.752772445362634e-7
2510.36,1.5363255027026385e-7
2510.37,1.40408569303142e-7
2510.38,1.339631666510611e-7
2510.39,1.402547789677432e-7
2510.4,1.3529195124578485e-7
2510.41,1.2409423736954728e-7
2510.42,1.228173567216782e-7
2510.43,1.2492231507913486e-7
2510.44,1.2952732270736364e-7
2510.45,1.3678232305243792e-7
2510.46,1.473874017090424e-7
2510.47,1.6266198134666527e-7
2510.48,1.8499075317371714e-7
2510.49,2.1892392696977094e-7
2510.5,2.7414581643372197e-7
2510.51,3.755182912479849e-7
2510.52,6.133872683613235e-7
2510.53,0.0000014661057732656879
2510.54,0.0000024417059332331463
2510.55,0.0000030250970572247927
2510.56,0.00001064609936425441
2510.57,0.000011922549056067564
2510.58,0.0000031227383580948315
2510.59,0.0000011839039240481136
2510.6,6.38492020032116e-7
2510.61,4.194623111522051e-7
2510.62,3.1009916124622504e-7
2510.63,2.482618627979852e-7
2510.64,2.1049588811415002e-7
2510.65,1.8676586100910178e-7
2510.66,1.7130793774239e-7
2510.67,1.6263197156933944e-7
2510.68,1.6098206664503177e-7
2510.69,1.7109408421530643e-7
2510.7,2.1881395502524257e-7
2510.71,4.5798590826815435e-7
2510.72,6.049594854183826e-7
2510.73,2.5926560595367144e-7
2510.74,1.7021390247082385e-7
2510.75,1.4679170379701996e-7
2510.76,1.37377010100295e-7
2510.77,1.3307897858792064e-7
2510.78,1.313850654650942e-7
2510.79,1.310733605400633e-7
2510.8,1.3166377144896065e-7
2510.81,1.32966276169963e-7
2510.82,1.3508679177306135e-7
2510.83,1.3751785967389652e-7
2510.84,1.3999565853962381e-7
2510.85,1.4352977071060741e-7
2510.86,1.4826362160198273e-7
2510.87,1.5445145001119391e-7
2510.88,1.608145245267629e-7
2510.89,1.721105459713047e-7
2510.9,1.9768990700069917e-7
2510.91,2.2073566224128034e-7
2510.92,2.82170871732476e-7
2510.93,6.015343555041729e-7
2510.94,0.000001566605672628077
2510.95,6.607843076525787e-7
2510.96,3.1349663705153155e-7
2510.97,2.5285104187439514e-7
2510.98,2.451586172601205e-7
2510.99,2.75768389955759e-7
2511,4.453716953362759e-7
2511.01,7.118505484087119e-7
2511.02,3.7811229035285247e-7
2511.03,2.7966689378129167e-7
2511.04,2.663908417847892e-7
2511.05,2.784681645528401e-7
2511.06,3.3636369184848537e-7
2511.07,5.543033115552002e-7
2511.08,4.6284338803592573e-7
2511.09,3.314086809023132e-7
2511.1,3.1463776093892373e-7
2511.11,3.2029027319308984e-7
2511.12,3.2881747912642503e-7
2511.13,3.434434834542695e-7
2511.14,3.6246230169267693e-7
2511.15,3.8633911239014164e-7
2511.16,4.1715068085283875e-7
2511.17,4.601513244427283e-7
2511.18,5.302148540316846e-7
2511.19,6.881852660955548e-7
2511.2,0.0000011304156228714435
2511.21,0.0000017794920763652208
2511.22,0.000002502174355429607
2511.23,0.000004585641096734626
2511.24,0.0000020531702018485545
2511.25,0.0000011875336281148942
2511.26,9.555118226420805e-7
2511.27,8.1570157712319e-7
2511.28,8.060763551369655e-7
2511.29,8.334719300883437e-7
2511.3,8.806900382361143e-7
2511.31,9.44142822315916e-7
2511.32,0.0000010246803690708017
2511.33,0.0000011244619906775884
2511.34,0.0000012562880342510944
2511.35,0.000001448274790127331
2511.36,0.0000018052843070941427
2511.37,0.0000029290371479926608
2511.38,0.000005284642308623502
2511.39,0.000003838907984546765
2511.4,0.000002872576455070458
2511.41,0.00000274820773594325
2511.42,0.000002998870643238769
2511.43,0.0000034252734606903873
2511.44,0.000004013904463287948
2511.45,0.000004807280037794796
2511.46,0.0000058888535368290365
2511.47,0.000007406313823401762
2511.48,0.000009635138634874324
2511.49,0.000013012993477361763
2511.5,0.000018515675336792237
2511.51,0.00002839478332790327
2511.52,0.000049055229483054545
2511.53,0.00010325721053612383
2511.54,0.00029944764534629083
2511.55,0.000702094855524838
2511.56,0.00036122885596295113
2511.57,0.00011924655333678235
2511.58,0.00005433435997760754
2511.59,0.0000307047050272286
2511.6,0.00001968818180510088
2511.61,0.000013743641940028327
2511.62,0.00001009121613625551
2511.63,0.000007726744651197228
2511.64,0.000006132155271009078
2511.65,0.000005018450920856148
2511.66,0.000004281886334429309
2511.67,0.000003872240585178622
2511.68,0.0000037346127654961693
2511.69,0.0000039738104933309415
2511.7,0.000003318812780253644
2511.71,0.0000031085028486024426
2511.72,0.0000021097414230672797
2511.73,0.000001728957776123702
2511.74,0.0000015192727416298672
2511.75,0.0000013673882523606478
2511.76,0.0000012470913017992944
2511.77,0.0000011487944975882953
2511.78,0.0000010687097322372342
2511.79,0.0000010082999608216059
2511.8,9.880299577854533e-7
2511.81,0.0000010763348912594536
2511.82,9.722673260124383e-7
2511.83,8.402895896797916e-7
2511.84,7.98729302603932e-7
2511.85,8.02450710323173e-7
2511.86,9.172538355665227e-7
2511.87,0.0000014612505871226738
2511.88,0.0000013082422109952324
2511.89,9.092361176378405e-7
2511.9,8.636824923522112e-7
2511.91,0.0000011280907614961297
2511.92,0.000002366572382742871
2511.93,0.0000020725280697880906
2511.94,0.000001265517152811243
2511.95,0.0000018003033268123884
2511.96,0.0000036004254271722923
2511.97,0.0000018920444320303366
2511.98,9.565854114427193e-7
2511.99,7.325027452878053e-7
2512,6.589402044534959e-7
2512.01,6.343244996045503e-7
2512.02,6.452244686221344e-7
2512.03,7.21055067488852e-7
2512.04,7.189523233281988e-7
2512.05,7.455988991356363e-7
2512.06,8.981315549920568e-7
2512.07,9.625116101099793e-7
2512.08,0.000001469179559450539
2512.09,0.000003106237156478119
2512.1,0.0000021828759206198534
2512.11,0.0000014981202358336123
2512.12,0.000002207690939623458
2512.13,0.0000015847378454289275
2512.14,0.0000011529192038045048
2512.15,0.0000011210440033882094
2512.16,0.0000011774738665192755
2512.17,0.0000012722061058079855
2512.18,0.0000014042498419323585
2512.19,0.0000015767641212445647
2512.2,0.0000018015454661092611
2512.21,0.000002097447786299435
2512.22,0.0000025087947902306267
2512.23,0.0000031555172103731325
2512.24,0.000004502149752218063
2512.25,0.00000597406911772092
2512.26,0.000006317303005565687
2512.27,0.000008165866503140501
2512.28,0.000012079902265904643
2512.29,0.00002102260308036602
2512.3,0.000040696536736662946
2512.31,0.00007543032527673995
2512.32,0.00014798739439288993
2512.33,0.0003203866416487829
2512.34,0.00017907038987586922
2512.35,0.00006146474283555437
2512.36,0.00002834014793627371
2512.37,0.000016289437458864522
2512.38,0.000011059561690876555
2512.39,0.00000816074395579289
2512.4,0.00000572315987503048
2512.41,0.000004334230526647268
2512.42,0.0000034644920924661766
2512.43,0.0000028705918821943382
2512.44,0.0000024527496129185393
2512.45,0.0000021621115061742737
2512.46,0.0000019789050262206348
2512.47,0.0000019116362528196546
2512.48,0.0000020278328380104035
2512.49,0.0000025907732000408588
2512.5,0.000004805578661126732
2512.51,0.00001119570166151437
2512.52,0.000010459322292541423
2512.53,0.000003690670136909101
2512.54,0.000001920501364575186
2512.55,0.000001358996887642707
2512.56,0.000001103292773921505
2512.57,9.632326721260318e-7
2512.58,8.786173875825579e-7
2512.59,8.302667984820626e-7
2512.6,8.271392113655247e-7
2512.61,8.991947002977987e-7
2512.62,8.120423915215105e-7
2512.63,8.084534016170567e-7
2512.64,8.288699081633479e-7
2512.65,7.859094469280302e-7
2512.66,8.010982880637864e-7
2512.67,8.375026570997078e-7
2512.68,8.940679370167358e-7
2512.69,9.75276356636225e-7
2512.7,0.0000010451669208558713
2512.71,0.000001151543661316159
2512.72,0.0000012980330458340615
2512.73,0.0000014939946528924094
2512.74,0.0000017577871276635202
2512.75,0.000002123325662019892
2512.76,0.0000026473645938359763
2512.77,0.0000034320041194827805
2512.78,0.000004679284922464812
2512.79,0.000006835427898870454
2512.8,0.000010997515856809754
2512.81,0.000020679537376586473
2512.82,0.000051463730929153214
2512.83,0.00016728283411559193
2512.84,0.00018321741749731385
2512.85,0.00005770381077778221
2512.86,0.000022412111896865805
2512.87,0.000011722042940365455
2512.88,0.00000730679462459642
2512.89,0.000005150383431329668
2512.9,0.000004055526337190686
2512.91,0.0000037068399835601163
2512.92,0.000004482706950878523
2512.93,0.000009478725001250566
2512.94,0.000018920041262716654
2512.95,0.00000830412262013983
2512.96,0.0000032879749977531905
2512.97,0.000001943963706903969
2512.98,0.0000014136556224607987
2512.99,0.0000011941288439040123
2513,9.766118222342692e-7
2513.01,8.49581277400625e-7
2513.02,9.670238605955442e-7
2513.03,9.221939506529239e-7
2513.04,6.333793051933298e-7
2513.05,5.424208928740135e-7
2513.06,4.72403339895652e-7
2513.07,4.2880858975939956e-7
2513.08,3.967064562136421e-7
2513.09,3.710801186493516e-7
2513.1,3.497293082730234e-7
2513.11,3.323027211521864e-7
2513.12,3.1828989247058843e-7
2513.13,3.079457848808076e-7
2513.14,3.0349827793507094e-7
2513.15,2.976004025285487e-7
2513.16,2.98176361203233e-7
2513.17,3.1002517285229857e-7
2513.18,3.294049452845298e-7
2513.19,3.683552393189363e-7
2513.2,4.5673542209227716e-7
2513.21,6.811909654974491e-7
2513.22,0.0000014335856451551138
2513.23,0.000004771007898096389
2513.24,0.000005216984171542698
2513.25,0.0000015843800855953806
2513.26,7.593506654396826e-7
2513.27,6.708436685887183e-7
2513.28,0.0000011633213135901184
2513.29,7.924405103319502e-7
2513.3,3.7534608282464815e-7
2513.31,2.729912554485785e-7
2513.32,2.352292800763347e-7
2513.33,2.185247947107132e-7
2513.34,2.152917849267762e-7
2513.35,2.2728006228588902e-7
2513.36,2.5392215123611134e-7
2513.37,3.6485190008152967e-7
2513.38,8.653122142307878e-7
2513.39,0.0000017146410292209957
2513.4,7.931868675668276e-7
2513.41,3.6197056341987347e-7
2513.42,2.814374528666576e-7
2513.43,3.636180053120503e-7
2513.44,0.0000010011407768216947
2513.45,8.529335926819584e-7
2513.46,2.944746447276523e-7
2513.47,1.9199398992978317e-7
2513.48,1.6095733708931135e-7
2513.49,1.4642712459891764e-7
2513.5,1.3877852930577015e-7
2513.51,1.3523100132575638e-7
2513.52,1.334647379527131e-7
2513.53,1.3389534966771993e-7
2513.54,1.404539887555023e-7
2513.55,1.5612506385214113e-7
2513.56,1.4005345054112918e-7
2513.57,1.3666384281060851e-7
2513.58,1.4112630438673394e-7
2513.59,1.4922957017801636e-7
2513.6,1.5956106621089393e-7
2513.61,1.7995930233223807e-7
2513.62,2.2246541108017472e-7
2513.63,3.418925212303952e-7
2513.64,4.970950046983883e-7
2513.65,7.413306272238778e-7
2513.66,0.0000015731471342779258
2513.67,0.0000028069445969279747
2513.68,0.0000014619430723159157
2513.69,6.064592497513654e-7
2513.7,3.680296607459743e-7
2513.71,3.3055382898544863e-7
2513.72,3.916806120456196e-7
2513.73,2.43463380450251e-7
2513.74,1.7546695403988825e-7
2513.75,1.5254877414648154e-7
2513.76,1.416424398163837e-7
2513.77,1.3600362450716552e-7
2513.78,1.3483287085447337e-7
2513.79,1.4026488499628692e-7
2513.8,1.4917197490753002e-7
2513.81,1.754869753613384e-7
2513.82,1.684841818109587e-7
2513.83,1.44727435517359e-7
2513.84,1.4334627790775885e-7
2513.85,1.523375451910397e-7
2513.86,1.6873261323941993e-7
2513.87,2.0565161090378506e-7
2513.88,3.0610519652241093e-7
2513.89,7.218055439339119e-7
2513.9,0.0000019716303685190854
2513.91,0.0000010477812199266345
2513.92,4.068725144078959e-7
2513.93,2.376101150577137e-7
2513.94,1.87277411129335e-7
2513.95,1.6690985332360695e-7
2513.96,1.5822787721746386e-7
2513.97,1.6465788744730333e-7
2513.98,1.6829144528507244e-7
2513.99,1.5469613743048381e-7
2514,1.6122458602204763e-7
2514.01,1.8778972741488304e-7
2514.02,1.6743483791168619e-7
2514.03,1.5808199899598265e-7
2514.04,1.5980048317984936e-7
2514.05,1.6973309299679866e-7
2514.06,2.0116056745242208e-7
2514.07,2.1020608764729532e-7
2514.08,1.943144863955573e-7
2514.09,1.8086520140711412e-7
2514.1,1.8383775004572083e-7
2514.11,2.0208226302493538e-7
2514.12,1.9560565160001547e-7
2514.13,1.955918957120051e-7
2514.14,2.0169311545436316e-7
2514.15,2.0941671125062782e-7
2514.16,2.1844454599660333e-7
2514.17,2.356669255437703e-7
2514.18,2.5254008342565295e-7
2514.19,2.5287983096390416e-7
2514.2,2.678181263457568e-7
2514.21,2.9238390264532655e-7
2514.22,3.441809073854817e-7
2514.23,5.1866172618021e-7
2514.24,6.312825008029452e-7
2514.25,4.446395587699489e-7
2514.26,4.5331664671704896e-7
2514.27,5.415926539473011e-7
2514.28,4.6112864855936284e-7
2514.29,4.533036187990608e-7
2514.3,4.787303477135257e-7
2514.31,5.162386491863342e-7
2514.32,5.637550476814308e-7
2514.33,6.225082081166749e-7
2514.34,6.959709423696228e-7
2514.35,7.92007676997379e-7
2514.36,9.279799945426963e-7
2514.37,0.0000010943568053517132
2514.38,0.000001370782200355833
2514.39,0.000002004113142279707
2514.4,0.00000434112202637953
2514.41,0.00000584784234985623
2514.42,0.000003346362761102969
2514.43,0.000003207523491135004
2514.44,0.000003953821957210551
2514.45,0.000005442432763981707
2514.46,0.000008276384334775245
2514.47,0.00001434663600178348
2514.48,0.00003112891057828432
2514.49,0.0000987376761668966
2514.5,0.0002281776000058708
2514.51,0.00009559695891394743
2514.52,0.00003044352946524021
2514.53,0.000014189749154226109
2514.54,0.000008297685955576939
