 51 2172.995675 3.010E-29 5.474E+01.04770.051 5390.37470.67-.002601              3              2                    R 24      47566310 8 5 5 1 8    51.0   49.0
 51 2175.813004 1.986E-29 5.501E+01.04710.050 5484.36870.67-.002661              3              2                    R 25      47566310 8 5 5 1 8    53.0   51.0
 51 2176.086228 7.901E-24 3.634E+01.05310.057 2660.98550.69-.002101              2              1                    R 16      47566310 8 5 5 1 8    35.0   33.0
 51 2176.283520 4.423E-19 1.772E+01.05950.065  138.39040.75-.002420              1              0                    R  8      47566310 8 5 5 1 1    19.0   17.0
 51 2178.591523 1.285E-29 5.528E+01.04650.049 5582.09010.67-.002719              3              2                    R 26      47566310 8 5 5 1 8    55.0   53.0
 51 2179.243742 6.121E-24 3.657E+01.05240.056 2725.63610.68-.002163              2              1                    R 17      47566310 8 5 5 1 8    37.0   35.0
 51 2179.771887 4.162E-19 1.791E+01.05860.064  172.97800.75-.002550              1              0                    R  9      47566310 8 5 5 1 1    21.0   19.0
 51 2181.331085 8.149E-30 5.555E+01.04600.049 5683.53510.67-.002777              3              2                    R 27      47566310 8 5 5 1 8    57.0   55.0
 51 2182.363614 4.641E-24 3.679E+01.05170.055 2794.07440.67-.002226              2              1                    R 18      47566310 8 5 5 1 8    39.0   37.0
 51 2183.223781 3.805E-19 1.808E+01.05770.063  211.40410.75-.002540              1              0                    R 10      47566310 8 5 5 1 1    23.0   21.0
 51 2184.031545 5.071E-30 5.581E+01.04540.048 5788.69960.67-.002833              3              2                    R 28      47566310 8 5 5 1 8    59.0   57.0
 51 2185.445697 3.445E-24 3.701E+01.05100.054 2866.29750.67-.002290              2              1                    R 19      47566310 8 5 5 1 8    41.0   39.0
 51 2186.639055 3.387E-19 1.824E+01.05690.062  253.66720.74-.002500              1              0                    R 11      47566310 8 5 5 1 1    25.0   23.0
 51 2186.692757 3.095E-30 5.607E+01.04480.047 5897.57960.67-.002887              3              2                    R 29      47566310 8 5 5 1 8    61.0   59.0
 51 2188.489845 2.504E-24 3.722E+01.05030.053 2942.30280.67-.002353              2              1                    R 20      47562310 8 5 5 1 8    43.0   41.0
 51 2189.314575 1.853E-30 5.633E+01.04430.047 6010.17090.67-.002941              3              2                    R 30      47566310 8 5 5 1 8    63.0   61.0
 51 2190.017563 2.938E-19 1.838E+01.05610.060  299.76560.73-.002580              1              0                    R 12      47566310 8 5 5 1 1    27.0   25.0
 51 2191.495912 1.783E-24 3.743E+01.04960.053 3022.08730.67-.002416              2              1                    R 21      47562310 8 5 5 1 8    45.0   43.0
 51 2191.896854 1.089E-30 5.658E+01.04380.046 6126.46900.67-.002993              3              2                    R 31      47566310 8 5 5 1 8    65.0   63.0
 51 2193.359158 2.487E-19 1.852E+01.05530.059  349.69750.72-.002590              1              0                    R 13      47566310 8 5 5 1 1    29.0   27.0
 51 2194.439448 6.275E-31 5.683E+01.04320.046 6246.46950.67-.003043              3              2                    R 32      47566310 8 5 5 1 8    67.0   65.0
 51 2194.463752 1.244E-24 3.763E+01.04900.052 3105.64790.67-.002479              2              1                    R 22      47562310 8 5 5 1 8    47.0   45.0
 51 2196.663693 2.056E-19 1.866E+01.05450.059  403.46120.71-.002640              1              0                    R 14      47566310 8 5 5 1 1    31.0   29.0
 51 2196.942212 3.549E-31 5.707E+01.04270.045 6370.16770.67-.003092              3              2                    R 33      47566310 8 5 5 1 8    69.0   67.0
 51 2197.393219 8.508E-25 3.783E+01.04830.051 3192.98150.67-.002540              2              1                    R 23      47562310 8 5 5 1 8    49.0   47.0
 51 2199.404999 1.970E-31 5.731E+01.04220.045 6497.55860.67-.003140              3              2                    R 34      47566310 8 5 5 1 8    71.0   69.0
 51 2199.931023 1.660E-19 1.879E+01.05380.058  461.05450.70-.002690              1              0                    R 15      47566310 8 5 5 1 1    33.0   31.0
 51 2200.284167 5.701E-25 3.803E+01.04770.051 3284.08460.67-.002601              2              1                    R 24      47562310 8 5 5 1 8    51.0   49.0
 51 2201.827665 1.073E-31 5.755E+01.04170.044 6628.63740.67-.003187              3              2                    R 35      47566310 8 5 5 1 8    73.0   71.0
 51 2203.136451 3.745E-25 3.822E+01.04710.050 3378.95370.67-.002661              2              1                    R 25      47562310 8 5 5 1 8    53.0   51.0
 51 2203.161002 1.311E-19 1.891E+01.05310.057  522.47510.69-.002740              1              0                    R 16      47566310 8 5 5 1 1    35.0   33.0
 51 2205.949925 2.412E-25 3.841E+01.04650.049 3477.58510.67-.002719              2              1                    R 26      47562310 8 5 5 1 8    55.0   53.0
 51 2206.353482 1.013E-19 1.903E+01.05240.056  587.72090.68-.002870              1              0                    R 17      47566310 8 5 5 1 1    37.0   35.0
 51 2208.724442 1.523E-25 3.860E+01.04600.049 3579.97510.67-.002777              2              1                    R 27      47562310 8 5 5 1 8    57.0   55.0
 51 2209.508319 7.657E-20 1.915E+01.05170.055  656.78920.67-.002650              1              0                    R 18      47566310 8 5 5 1 1    39.0   37.0
 51 2211.459859 9.435E-26 3.879E+01.04540.048 3686.11980.67-.002833              2              1                    R 28      47562310 8 5 5 1 8    59.0   57.0
 51 2212.625365 5.666E-20 1.926E+01.05100.054  729.67740.67-.002790              1              0                    R 19      47566310 8 5 5 1 1    41.0   39.0
 51 2214.156028 5.731E-26 3.897E+01.04480.047 3796.01490.67-.002887              2              1                    R 29      47562310 8 5 5 1 8    61.0   59.0
 51 2215.704476 4.105E-20 1.937E+01.05030.053  806.38280.67-.003130              1              0                    R 20      47562310 8 5 5 1 1    43.0   41.0
 51 2216.812805 3.414E-26 3.915E+01.04430.047 3909.65620.67-.002941              2              1                    R 30      47562310 8 5 5 1 8    63.0   61.0
 51 2218.745505 2.913E-20 1.948E+01.04960.053  886.90240.67-.003140              1              0                    R 21      47562310 8 5 5 1 1    45.0   43.0
 51 2219.430044 1.995E-26 3.933E+01.04380.046 4027.03950.67-.002993              2              1                    R 31      47562310 8 5 5 1 8    65.0   63.0
 51 2221.748306 2.025E-20 1.959E+01.04900.052  971.23320.67-.002780              1              0                    R 22      47562310 8 5 5 1 1    47.0   45.0
 51 2222.007601 1.144E-26 3.950E+01.04320.046 4148.16010.67-.003043              2              1                    R 32      47562310 8 5 5 1 8    67.0   65.0
 51 2224.545329 6.435E-27 3.968E+01.04270.045 4273.01330.67-.003092              2              1                    R 33      47562310 8 5 5 1 8    69.0   67.0
 51 2224.712734 1.379E-20 1.970E+01.04830.051 1059.37180.67-.002880              1              0                    R 23      47562310 8 5 5 1 1    49.0   47.0
 51 2227.043083 3.551E-27 3.985E+01.04220.045 4401.59440.67-.003140              2              1                    R 34      47562310 8 5 5 1 8    71.0   69.0
